,Date,Open,High,Low,Close,Adj Close,Volume,MA50,MA200,Previous day close price,Change in price,Percent change in price,Previous day volume,Change in volume,Percent change in volume
9433,2018-05-11,189.490005493164,190.059997558594,187.449996948242,188.589996337891,184.068420410156,26212200,173.990601196289,167.512850418091,190.039993286133,-1.44999694824216,-0.0076299568483934,27989300,-1777100,-0.0634921202030776
9434,2018-05-14,189.009994506836,189.529998779297,187.860000610352,188.149993896484,183.638961791992,20778800,174.229400939941,167.70080039978,188.589996337891,-0.44000244140625,-0.00233311654886459,26212200,-5433400,-0.207285157293169
9435,2018-05-15,186.779998779297,187.070007324219,185.100006103516,186.440002441406,181.969970703125,23695200,174.421800842285,167.885500411987,188.149993896484,-1.70999145507815,-0.00908844810284159,20778800,2916400,0.140354592180492
9436,2018-05-16,186.070007324219,188.460006713867,186,188.179992675781,183.668228149414,19183100,174.652000732422,168.082750396729,186.440002441406,1.739990234375,0.00933270870837832,23695200,-4512100,-0.190422532833654
9437,2018-05-17,188,188.910003662109,186.360000610352,186.990005493164,182.506790161133,17294000,174.891200866699,168.267450408936,188.179992675781,-1.18998718261716,-0.00632366473022139,19183100,-1889100,-0.0984773055449849
9438,2018-05-18,187.190002441406,187.809997558594,186.130004882813,186.309997558594,181.843078613281,18297700,175.078600769043,168.41330039978,186.990005493164,-0.680007934570369,-0.00363660043100666,17294000,1003700,0.0580374696426507
9439,2018-05-21,188,189.270004272461,186.910003662109,187.630004882812,183.131439208984,18400800,175.231600952148,168.573600387573,186.309997558594,1.32000732421878,0.00708500532186229,18297700,103100,0.00563458795367722
9440,2018-05-22,188.380004882813,188.880004882812,186.779998779297,187.160003662109,182.67268371582,15240700,175.340401000977,168.727450408936,187.630004882812,-0.470001220703153,-0.00250493635597726,18400800,-3160100,-0.171737098387027
9441,2018-05-23,186.350006103516,188.5,185.759994506836,188.360000610352,183.843963623047,20058400,175.50820098877,168.875200424194,187.160003662109,1.19999694824224,0.0064116099848377,15240700,4817700,0.316107527869455
9442,2018-05-24,188.770004272461,188.839996337891,186.210006713867,188.149993896484,183.638961791992,23234000,175.702400817871,169.015550384521,188.360000610352,-0.210006713867187,-0.00111492202796082,20058400,3175600,0.158317712280142
9443,2018-05-25,188.229995727539,189.649993896484,187.649993896484,188.580001831055,184.058654785156,17461000,175.901000976563,169.153150405884,188.149993896484,0.430007934570284,0.0022854528223204,23234000,-5773000,-0.248472066798657
